projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLine,testSmellLineBegin,testSmellLineEnd
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testBrokenWriter,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Lazy Test,testOtherException,null,null,null
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Duplicate Assert,testBrokenWriter,54,54,101
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Duplicate Assert,testOtherException,103,103,123
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Eager Test,testBrokenWriter,54,54,101
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Eager Test,testOtherException,103,103,123
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Assertion Roulette,testNormalWriter,36,36,52
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Assertion Roulette,testBrokenWriter,54,54,101
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Assertion Roulette,testOtherException,103,103,123
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Exception Catching Throwing,testNormalWriter,36,36,52
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Exception Catching Throwing,testBrokenWriter,54,54,101
commons-io,TaggedWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TaggedWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TaggedWriter.java,JUnit5,125,3,Exception Catching Throwing,testOtherException,103,103,123
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Unknown Test,testConstructorsNull,373,373,385
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendChar1,39,39,53
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendChar2,55,55,69
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendCharSequence1,71,71,85
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendCharSequence2,87,87,101
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendCharSequenceIntInt1,103,103,117
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnAppendCharSequenceIntInt2,119,119,133
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnClose1,135,135,148
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnClose2,150,150,163
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnFlush1,165,165,178
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnFlush2,180,180,193
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteCharArray1,195,195,209
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteCharArray2,211,211,225
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteCharArrayIntInt1,227,227,241
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteCharArrayIntInt2,243,243,257
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteInt1,259,259,273
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteInt2,275,275,289
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteString1,291,291,305
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteString2,307,307,322
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteStringIntInt1,324,324,338
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testArrayIOExceptionOnWriteStringIntInt2,340,340,355
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Magic Number Test,testCollectionCloseBranchIOException,357,357,371
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Sensitive Equality,testTee,387,387,446
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnAppendCharSequence1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnAppendCharSequence2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnAppendCharSequenceIntInt1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnAppendCharSequenceIntInt2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnClose1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnClose2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnFlush1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnFlush2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnWriteCharArray1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnWriteCharArray2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnWriteCharArrayIntInt1,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnWriteCharArrayIntInt2,null,null,null
commons-io,TeeWriterTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\output\TeeWriterTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\output\TeeWriter.java,JUnit5,448,23,Lazy Test,testArrayIOExceptionOnWriteInt1,null,null,null
